source,run_id,decision_id,candle_timestamp,symbol,timeframe,provider,side,score,confidence_label,risk_label,actionability,is_actionable,entry_price,entry_zone,stop_zone,targets,regime_label,regime_confidence,long_score,short_score,trend_score,momentum_score,volume_score,structure_score,risk_penalty,historical_edge_score,available_future_candles,evaluation_status,target_1_hit,target_2_hit,target_3_hit,stop_hit,mfe_pct,mae_pct,evaluated_candles,return_after_4h_pct,return_after_12h_pct,return_after_24h_pct
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_294,2026-04-19 16:00:00,DOGE/USDT,4h,kucoin,SHORT,60,Medium,Low,WATCHLIST,False,0.09449,0.094224 - 0.094934,0.096619,"[""0.092716"", ""0.091296"", ""0.089877""]",TRENDING_BEAR,37,0,60,28,25,0,3,0,0,472,COMPLETE,True,False,False,False,2.0214,-1.3441,6,1.5451,-0.0317,-1.0795
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_300,2026-04-20 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,22,Low,Medium,MONITOR_ONLY,False,0.09551,نامشخص,نامشخص,[],TRENDING_BEAR,37,11,22,11,8,0,8,-7,0,466,COMPLETE,False,False,False,False,0.5968,-2.1045,6,-0.3246,-0.2199,-1.7694
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_306,2026-04-21 16:00:00,DOGE/USDT,4h,kucoin,SHORT,80,Medium-High,Low,ACTIONABLE,True,0.09382,0.093598 - 0.094189,0.095592,"[""0.092343"", ""0.091161"", ""0.089980""]",TRENDING_BEAR,75,0,80,28,28,11,6,0,0,460,COMPLETE,False,False,False,True,0.032,-5.0629,6,-1.4176,-3.9331,-3.0484
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_312,2026-04-22 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,48,Low,Low,MONITOR_ONLY,False,0.09668,نامشخص,نامشخص,[],TRENDING_BULL,75,48,0,28,17,0,6,-5,0,454,COMPLETE,False,False,False,False,1.3653,-1.5825,6,-1.0757,-0.7758,-0.4758
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_318,2026-04-23 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,31,Low,Low,MONITOR_ONLY,False,0.09622,نامشخص,نامشخص,[],TRENDING_BULL,37,31,9,11,14,3,6,-5,0,448,COMPLETE,False,False,False,False,2.38,-0.0416,6,0.925,1.6213,2.2345
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_324,2026-04-24 16:00:00,DOGE/USDT,4h,kucoin,LONG,62,Medium,Low,WATCHLIST,False,0.09837,0.098015 - 0.098583,0.096667,"[""0.099789"", ""0.100925"", ""0.102061""]",TRENDING_BULL,62,62,0,28,25,0,7,-2,0,442,COMPLETE,False,False,False,False,1.1589,-0.9962,6,0.061,0.0407,-0.6913
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_330,2026-04-25 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,22,Low,Low,MONITOR_ONLY,False,0.09769,نامشخص,نامشخص,[],TRENDING_BULL,62,22,12,11,8,0,6,-5,0,436,COMPLETE,False,False,False,False,2.078,-0.1945,6,0.3071,0.9008,1.5662
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_336,2026-04-26 16:00:00,DOGE/USDT,4h,kucoin,LONG,59,Medium,Low,WATCHLIST,False,0.09922,0.098930 - 0.099394,0.097826,"[""0.100382"", ""0.101311"", ""0.102240""]",TRENDING_BULL,100,59,0,28,25,0,6,-4,0,430,COMPLETE,True,False,False,True,1.6025,-2.2878,6,0.0,-1.3908,-1.4009
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_342,2026-04-27 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,32,Low,Low,MONITOR_ONLY,False,0.09783,نامشخص,نامشخص,[],TRENDING_BULL,62,32,19,0,12,7,8,0,0,424,COMPLETE,False,False,False,False,3.179,0.0,6,1.1346,1.8195,1.9115
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_348,2026-04-28 16:00:00,DOGE/USDT,4h,kucoin,LONG,58,Medium,Low,WATCHLIST,False,0.0997,0.099370 - 0.099898,0.098118,"[""0.101018"", ""0.102073"", ""0.103127""]",TRENDING_BULL,62,58,0,28,25,0,3,-2,0,418,COMPLETE,True,True,True,False,12.2969,-0.8526,6,-0.3511,5.2658,1.7051
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_354,2026-04-29 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,25,Low,Low,MONITOR_ONLY,False,0.1014,نامشخص,نامشخص,[],VOLATILE,75,25,25,11,14,7,6,-5,0,412,COMPLETE,False,False,False,False,6.9132,0.0394,6,2.643,5.5227,4.7535
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_360,2026-04-30 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,35,Low,Low,MONITOR_ONLY,False,0.10622,نامشخص,نامشخص,[],VOLATILE,75,35,4,28,17,0,3,-5,0,406,COMPLETE,False,False,False,False,4.0388,-0.3295,6,0.2824,1.9017,2.7019
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_366,2026-05-01 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,46,Low,Medium,MONITOR_ONLY,False,0.10909,نامشخص,نامشخص,[],TRENDING_BULL,100,46,0,28,17,0,6,-7,0,400,COMPLETE,False,False,False,False,0.5042,-1.76,6,-0.55,-1.0908,-0.6417
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_372,2026-05-02 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,31,Low,Low,MONITOR_ONLY,False,0.10839,نامشخص,نامشخص,[],TRENDING_BULL,62,31,0,17,11,0,6,-5,0,394,COMPLETE,False,False,False,False,0.8857,-1.1532,6,0.0554,-0.4336,0.2122
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_378,2026-05-03 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,45,Low,Low,MONITOR_ONLY,False,0.10862,نامشخص,نامشخص,[],TRENDING_BULL,62,45,0,28,19,0,0,-4,0,388,COMPLETE,False,False,False,False,4.7413,-0.8562,6,-0.313,3.3972,1.6295
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_384,2026-05-04 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,48,Low,Low,MONITOR_ONLY,False,0.11039,نامشخص,نامشخص,[],TRENDING_BULL,100,48,0,28,16,0,6,-4,0,382,COMPLETE,False,False,False,False,3.705,-0.3714,6,-0.2808,0.924,2.8535
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_390,2026-05-05 16:00:00,DOGE/USDT,4h,kucoin,LONG,68,Medium,Low,WATCHLIST,False,0.11354,0.113060 - 0.113828,0.111236,"[""0.115460"", ""0.116996"", ""0.118532""]",TRENDING_BULL,100,68,0,28,24,7,6,-4,0,376,COMPLETE,True,True,False,False,3.1002,-1.876,6,1.2419,1.9376,-0.4932
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_396,2026-05-06 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,18,Low,Medium,MONITOR_ONLY,False,0.11298,نامشخص,نامشخص,[],TRENDING_BULL,62,18,3,11,8,0,6,-9,0,370,COMPLETE,False,False,False,False,0.239,-5.47,6,-0.4691,-1.1152,-4.4787
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_402,2026-05-07 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,21,Low,Medium,MONITOR_ONLY,False,0.10792,نامشخص,نامشخص,[],TRENDING_BULL,62,0,21,17,25,0,4,-9,0,364,COMPLETE,False,False,False,False,1.0749,-2.1312,6,-0.0463,-1.4455,0.9266
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_408,2026-05-08 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,15,Low,Low,MONITOR_ONLY,False,0.10892,نامشخص,نامشخص,[],SIDEWAYS,62,15,13,6,16,0,3,0,0,358,COMPLETE,False,False,False,False,2.2126,-0.7437,6,0.5692,1.1935,0.7161
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_414,2026-05-09 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,20,Low,Low,MONITOR_ONLY,False,0.1097,نامشخص,نامشخص,[],TRENDING_BEAR,37,20,16,6,30,0,0,0,0,352,COMPLETE,False,False,False,False,1.7776,-1.7046,6,-0.9025,-1.0483,1.258
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_420,2026-05-10 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,42,Low,Low,MONITOR_ONLY,False,0.11108,نامشخص,نامشخص,[],TRENDING_BEAR,62,42,15,17,30,13,0,-2,0,346,COMPLETE,False,False,False,False,1.5754,-4.1502,6,1.2423,-1.6295,0.4141
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_426,2026-05-11 16:00:00,DOGE/USDT,4h,kucoin,LONG,61,Medium,Low,WATCHLIST,False,0.11154,0.111035 - 0.111843,0.109118,"[""0.113558"", ""0.115173"", ""0.116787""]",TRENDING_BULL,37,61,0,28,26,0,3,0,0,340,COMPLETE,False,False,False,True,0.2241,-3.622,6,-0.2331,-1.4703,-1.4614
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_432,2026-05-12 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,26,Low,Low,MONITOR_ONLY,False,0.10991,نامشخص,نامشخص,[],TRENDING_BEAR,37,26,14,17,22,3,0,0,0,334,COMPLETE,False,False,False,False,4.4127,-0.2275,6,0.2002,2.1927,2.7659
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_438,2026-05-13 16:00:00,DOGE/USDT,4h,kucoin,LONG,81,Medium-High,Low,ACTIONABLE,True,0.11295,0.112400 - 0.113280,0.110311,"[""0.115150"", ""0.116909"", ""0.118669""]",TRENDING_BULL,62,81,0,28,30,11,7,-2,0,328,COMPLETE,True,True,False,False,5.0111,-0.8322,6,-0.239,0.8234,2.8066
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_444,2026-05-14 16:00:00,DOGE/USDT,4h,kucoin,LONG,76,Medium-High,Low,ACTIONABLE,True,0.11612,0.115484 - 0.116501,0.113069,"[""0.118662"", ""0.120696"", ""0.122730""]",TRENDING_BULL,100,76,0,28,25,7,10,-5,0,322,COMPLETE,False,False,False,True,1.1454,-4.6245,6,-0.6114,-1.0679,-2.6869
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_450,2026-05-15 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,39,Low,Low,MONITOR_ONLY,False,0.113,نامشخص,نامشخص,[],TRENDING_BULL,62,39,0,11,18,0,8,0,0,316,COMPLETE,False,False,False,False,0.708,-4.6106,6,0.3274,-2.5929,-3.0
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_456,2026-05-16 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,44,Low,Low,MONITOR_ONLY,False,0.10961,نامشخص,نامشخص,[],SIDEWAYS,50,0,44,28,25,0,7,-6,0,310,COMPLETE,False,False,False,False,2.9377,-1.3776,6,-0.2098,0.5109,0.9762
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_462,2026-05-17 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,23,Low,Low,MONITOR_ONLY,False,0.11068,نامشخص,نامشخص,[],TRENDING_BULL,37,23,0,6,13,0,6,-4,0,304,COMPLETE,False,False,False,False,0.5511,-7.3636,6,-1.5179,-5.7553,-5.3939
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_468,2026-05-18 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,42,Low,Medium,MONITOR_ONLY,False,0.10471,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,42,28,14,0,7,-9,0,298,COMPLETE,False,False,False,False,0.8022,-1.7286,6,0.0478,0.4584,-1.3848
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_474,2026-05-19 16:00:00,DOGE/USDT,4h,kucoin,SHORT,53,Low,Low,NOT_ACTIONABLE,False,0.10326,0.102942 - 0.103791,0.105807,"[""0.101138"", ""0.099440"", ""0.097742""]",TRENDING_BEAR,100,0,53,28,19,0,6,-2,0,292,COMPLETE,False,False,False,False,1.3074,-1.6366,6,0.2808,-0.3293,-0.9587
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_480,2026-05-20 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,18,Low,Medium,MONITOR_ONLY,False,0.10425,نامشخص,نامشخص,[],TRENDING_BEAR,62,3,18,11,8,0,6,-9,0,286,COMPLETE,False,False,False,False,2.1583,-1.1894,6,-0.4988,1.3621,1.4868
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_486,2026-05-21 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,45,Low,Low,MONITOR_ONLY,False,0.1058,نامشخص,نامشخص,[],SIDEWAYS,37,45,0,17,28,3,7,0,0,280,COMPLETE,False,False,False,False,0.9074,-2.9112,6,-0.1229,-0.2174,-2.2212
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_492,2026-05-22 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,38,Low,Low,MONITOR_ONLY,False,0.10345,نامشخص,نامشخص,[],TRENDING_BULL,37,17,38,17,24,11,4,-2,0,274,COMPLETE,False,False,False,False,0.9087,-5.9159,6,-1.044,-4.3789,-0.8603
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_498,2026-05-23 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,39,Low,Low,MONITOR_ONLY,False,0.10256,نامشخص,نامشخص,[],TRENDING_BEAR,62,16,39,22,14,3,3,-5,0,268,COMPLETE,False,False,False,False,2.4376,-1.3651,6,0.4973,0.273,-0.4583
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_504,2026-05-24 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,30,Low,Medium,MONITOR_ONLY,False,0.10209,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,30,17,14,0,6,-9,0,262,COMPLETE,False,False,False,False,1.6554,-1.4889,6,0.1763,0.7249,0.6465
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_510,2026-05-25 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,18,Low,Low,MONITOR_ONLY,False,0.10275,نامشخص,نامشخص,[],SIDEWAYS,62,3,18,11,16,2,3,-4,0,256,COMPLETE,False,False,False,False,1.0608,-2.3942,6,-0.5645,-1.5474,-1.5961
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_516,2026-05-26 16:00:00,DOGE/USDT,4h,kucoin,SHORT,60,Medium,Low,WATCHLIST,False,0.10111,0.100869 - 0.101512,0.103041,"[""0.099501"", ""0.098213"", ""0.096926""]",TRENDING_BEAR,100,0,60,28,22,0,6,0,0,250,COMPLETE,False,False,False,True,0.8011,-2.1857,6,0.0495,-1.0583,-1.0385
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_522,2026-05-27 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,30,Low,Medium,MONITOR_ONLY,False,0.10216,نامشخص,نامشخص,[],TRENDING_BULL,37,30,0,17,14,0,6,-9,0,244,COMPLETE,False,False,False,False,0.2349,-5.5697,6,-1.6053,-3.3477,-2.5744
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_528,2026-05-28 16:00:00,DOGE/USDT,4h,kucoin,SHORT,57,Medium,Low,WATCHLIST,False,0.09953,0.099259 - 0.099982,0.101701,"[""0.097721"", ""0.096274"", ""0.094827""]",TRENDING_BEAR,62,5,57,28,17,5,7,-5,0,238,COMPLETE,True,False,False,False,2.0798,-1.6477,6,-0.0502,-0.1105,-0.5225
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_534,2026-05-29 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,33,Low,Low,MONITOR_ONLY,False,0.10005,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,33,11,13,3,8,-4,0,232,COMPLETE,False,False,False,False,1.7291,-0.6197,6,-0.3398,1.2194,1.3393
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_540,2026-05-30 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,48,Low,Low,MONITOR_ONLY,False,0.10139,نامشخص,نامشخص,[],TRENDING_BULL,37,48,0,17,25,0,6,-4,0,226,COMPLETE,False,False,False,False,0.1479,-2.2783,6,-0.789,-0.7792,-1.8049
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_546,2026-05-31 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,37,Low,Low,MONITOR_ONLY,False,0.09956,نامشخص,نامشخص,[],UNKNOWN,25,2,37,17,19,0,3,-2,0,220,COMPLETE,False,False,False,False,1.9988,-1.7678,6,0.8337,-0.3415,1.0346
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_552,2026-06-01 16:00:00,DOGE/USDT,4h,kucoin,LONG,71,Medium-High,Low,WATCHLIST,False,0.10059,0.100193 - 0.100828,0.098682,"[""0.102180"", ""0.103452"", ""0.104724""]",TRENDING_BULL,37,71,0,28,24,9,3,0,0,214,COMPLETE,False,False,False,True,0.6263,-8.0326,6,0.4871,-1.352,-6.4619
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_558,2026-06-02 16:00:00,DOGE/USDT,4h,kucoin,SHORT,69,Medium,Medium,WATCHLIST,False,0.09409,0.093787 - 0.094594,0.096512,"[""0.092072"", ""0.090458"", ""0.088843""]",TRENDING_BEAR,100,0,69,28,22,7,10,-9,0,208,COMPLETE,True,False,False,False,3.4648,-0.9034,6,1.4348,-0.0957,2.4232
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_564,2026-06-03 16:00:00,DOGE/USDT,4h,kucoin,SHORT,69,Medium,Low,WATCHLIST,False,0.09181,0.091500 - 0.092327,0.094291,"[""0.089742"", ""0.088088"", ""0.086434""]",TRENDING_BEAR,100,0,69,28,22,11,6,-5,0,202,COMPLETE,True,True,True,False,6.5352,-1.5793,6,0.4357,3.3221,3.0062
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_570,2026-06-04 16:00:00,DOGE/USDT,4h,kucoin,SHORT,57,Medium,Medium,WATCHLIST,False,0.08905,0.088693 - 0.089645,0.091905,"[""0.086671"", ""0.084767"", ""0.082864""]",TRENDING_BEAR,100,0,57,28,19,7,6,-8,0,196,COMPLETE,True,True,True,False,11.2858,-0.0337,6,0.5727,4.5705,9.0062
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_576,2026-06-05 16:00:00,DOGE/USDT,4h,kucoin,SHORT,53,Low,High,NOT_ACTIONABLE,False,0.08103,0.080613 - 0.081725,0.084367,"[""0.078249"", ""0.076024"", ""0.073799""]",TRENDING_BEAR,100,0,53,28,19,7,10,-20,0,190,COMPLETE,True,False,False,False,4.1466,-3.1717,6,-0.5183,-0.58,0.3702
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_582,2026-06-06 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,43,Low,Medium,MONITOR_ONLY,False,0.08073,نامشخص,نامشخص,[],TRENDING_BEAR,100,0,43,28,17,0,6,-10,0,184,COMPLETE,False,False,False,False,6.5279,-0.2725,6,1.4864,5.2397,3.2454
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_588,2026-06-07 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,45,Low,Low,MONITOR_ONLY,False,0.08335,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,45,17,22,0,6,-4,0,178,COMPLETE,False,False,False,False,5.027,-0.2639,6,3.5153,2.7834,4.1512
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_594,2026-06-08 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,40,Low,Medium,MONITOR_ONLY,False,0.08681,نامشخص,نامشخص,[],TRENDING_BULL,75,40,0,28,17,0,6,-13,0,172,COMPLETE,False,False,False,False,0.7603,-4.2161,6,-0.5184,-0.4608,-1.8546
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_600,2026-06-09 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,22,Low,Low,MONITOR_ONLY,False,0.0852,نامشخص,نامشخص,[],SIDEWAYS,37,22,8,11,16,0,5,0,0,166,COMPLETE,False,False,False,False,0.5634,-2.7582,6,-0.493,-1.1385,-2.3592
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_606,2026-06-10 16:00:00,DOGE/USDT,4h,kucoin,SHORT,57,Medium,Low,WATCHLIST,False,0.08319,0.082897 - 0.083678,0.085534,"[""0.081237"", ""0.079675"", ""0.078112""]",TRENDING_BEAR,62,0,57,17,30,0,6,0,0,160,COMPLETE,False,False,False,True,1.5987,-4.652,6,0.2765,-1.9954,-3.9548
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_612,2026-06-11 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,44,Low,Low,MONITOR_ONLY,False,0.08648,نامشخص,نامشخص,[],TRENDING_BEAR,37,44,15,17,28,13,4,-2,0,154,COMPLETE,False,False,False,False,6.938,-1.642,6,-0.5204,-0.636,1.191
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_618,2026-06-12 16:00:00,DOGE/USDT,4h,kucoin,LONG,75,Medium-High,Low,ACTIONABLE,True,0.08751,0.087017 - 0.087806,0.085143,"[""0.089483"", ""0.091061"", ""0.092639""]",TRENDING_BULL,100,75,0,28,25,5,10,-4,0,148,COMPLETE,False,False,False,False,1.497,-2.1826,6,-1.7141,-0.4799,0.1371
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_624,2026-06-13 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,48,Low,Low,MONITOR_ONLY,False,0.08763,نامشخص,نامشخص,[],TRENDING_BULL,100,48,0,28,17,0,6,-5,0,142,COMPLETE,False,False,False,False,1.1069,-2.191,6,0.2967,-0.4907,-1.3922
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_630,2026-06-14 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,16,Low,Medium,MONITOR_ONLY,False,0.08641,نامشخص,نامشخص,[],QUIET,50,15,16,6,20,0,3,-9,0,136,COMPLETE,False,False,False,False,5.1962,-0.1389,6,2.9048,2.4418,2.951
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_636,2026-06-15 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,49,Low,Low,MONITOR_ONLY,False,0.08896,نامشخص,نامشخص,[],TRENDING_BULL,62,49,2,28,17,0,7,-5,0,130,COMPLETE,False,False,False,False,0.3035,-3.0913,6,-0.9218,-1.2365,-1.8885
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_642,2026-06-16 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,25,Low,Medium,MONITOR_ONLY,False,0.08728,نامشخص,نامشخص,[],SIDEWAYS,37,0,25,17,20,0,7,-9,0,124,COMPLETE,False,False,False,False,0.9395,-2.5894,6,-0.1489,-0.4239,-2.1196
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_648,2026-06-17 16:00:00,DOGE/USDT,4h,kucoin,SHORT,88,High,Low,ACTIONABLE,True,0.08543,0.085193 - 0.085825,0.087324,"[""0.083852"", ""0.082590"", ""0.081327""]",TRENDING_BEAR,75,0,88,28,30,11,10,-2,0,118,COMPLETE,True,True,False,False,4.2023,-1.3227,6,-0.5853,0.5619,2.9966
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_654,2026-06-18 16:00:00,DOGE/USDT,4h,kucoin,SHORT,57,Medium,Medium,WATCHLIST,False,0.08287,0.082634 - 0.083264,0.084761,"[""0.081294"", ""0.080034"", ""0.078774""]",TRENDING_BEAR,100,0,57,28,20,0,10,-7,0,112,COMPLETE,False,False,False,False,1.1705,-1.2912,6,-0.8085,0.6637,-0.0724
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_660,2026-06-19 16:00:00,DOGE/USDT,4h,kucoin,SHORT,61,Medium,Low,WATCHLIST,False,0.08293,0.082725 - 0.083272,0.084570,"[""0.081563"", ""0.080470"", ""0.079376""]",TRENDING_BEAR,100,0,61,28,23,0,6,0,0,106,COMPLETE,False,False,False,False,0.3497,-1.6641,6,-0.7476,-1.3747,-0.4944
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_666,2026-06-20 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,21,Low,Low,MONITOR_ONLY,False,0.08334,نامشخص,نامشخص,[],TRENDING_BULL,37,9,21,17,20,0,0,0,0,100,COMPLETE,False,False,False,False,0.8279,-0.6599,6,0.468,0.192,0.396
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_672,2026-06-21 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,25,Low,Low,MONITOR_ONLY,False,0.08367,نامشخص,نامشخص,[],QUIET,50,25,8,6,19,0,6,-2,0,94,COMPLETE,False,False,False,False,1.6613,-1.8167,6,-1.7091,-0.1793,-1.0757
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_678,2026-06-22 16:00:00,DOGE/USDT,4h,kucoin,SHORT,69,Medium,Low,WATCHLIST,False,0.08277,0.082599 - 0.083055,0.084136,"[""0.081632"", ""0.080722"", ""0.079811""]",TRENDING_BEAR,62,0,69,28,24,7,3,0,0,88,COMPLETE,True,True,True,False,5.3763,-0.3141,6,0.3504,3.3587,5.1951
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_684,2026-06-23 16:00:00,DOGE/USDT,4h,kucoin,NEUTRAL,45,Low,Medium,MONITOR_ONLY,False,0.07847,نامشخص,نامشخص,[],TRENDING_BEAR,62,0,45,28,19,0,7,-11,0,82,COMPLETE,False,False,False,False,1.6822,-7.1875,6,0.5352,0.497,-5.5435
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_690,2026-06-24 16:00:00,DOGE/USDT,4h,kucoin,SHORT,57,Medium,High,WATCHLIST,False,0.07412,0.073888 - 0.074507,0.075977,"[""0.072573"", ""0.071335"", ""0.070097""]",TRENDING_BEAR,100,0,57,28,19,7,10,-16,0,76,COMPLETE,True,False,False,True,3.5888,-4.5332,6,-2.7253,-4.3578,1.0658
BACKTEST,backtest_20260707_115623,backtest_20260707_115623_DOGEUSDT_696,2026-06-25 16:00:00,DOGE/USDT,4h,kucoin,SHORT,51,Low,High,NOT_ACTIONABLE,False,0.07333,0.073055 - 0.073788,0.075531,"[""0.071496"", ""0.070029"", ""0.068562""]",TRENDING_BEAR,100,0,51,28,22,5,6,-17,0,70,COMPLETE,False,False,False,True,1.5955,-3.7638,6,-2.1546,-2.4683,-2.9865
